date,workshop,production_line,product_type,production_equipment,production_equipment_name,usage_duration,equipment_failure,fault_handler,fault_module,damaged_part,damage_reason
2023-01-06,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,20.718504124075217,0,,,,
2023-01-06,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,21.75474338105682,1,赵六,电子部件,线路板,零件缺陷
2023-01-06,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,20.55076504058243,0,,,,
2023-01-06,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,23.67342485548135,1,张三,其他,气体管路,电弧烧蚀
2023-01-06,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,21.019823415263048,0,,,,
2023-01-06,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,22.16805577775658,0,,,,
2023-01-06,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,22.34504384871369,0,,,,
2023-01-06,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,23.555840551554045,1,钱七,其他,电极,碰撞
2023-01-06,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,21.513575358437645,0,,,,
2023-01-06,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,23.488010443344603,0,,,,
2023-01-06,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,20.77670669722771,0,,,,
2023-01-06,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,20.87724605369933,0,,,,
2023-01-06,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,21.60869911480076,1,赵六,其他,管路,磨损
2023-01-06,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,20.36706400326225,0,,,,
2023-01-06,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,23.804728091276363,0,,,,
2023-01-06,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,21.75370622735039,0,,,,
2023-01-06,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,21.505831841739525,1,李四,其他,管路,环境因素
2023-01-06,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,22.438157092060603,0,,,,
2023-01-06,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,20.237273135386637,0,,,,
2023-01-06,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,23.268232176727846,0,,,,
2023-01-06,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,20.84770494148157,0,,,,
2023-01-06,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,23.488769380671723,0,,,,
2023-01-06,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,20.399308501459654,0,,,,
2023-01-06,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,22.489669440124977,0,,,,
2023-01-06,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,20.368204690288813,0,,,,
2023-01-06,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,23.214367992657472,0,,,,
2023-01-06,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,22.822379771889423,0,,,,
2023-01-06,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,21.93033618429734,0,,,,
2023-01-06,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,22.618691267007332,0,,,,
2023-01-07,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,23.4491427702781,0,,,,
2023-01-07,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,21.42114487616614,0,,,,
2023-01-07,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,20.685508042994233,0,,,,
2023-01-07,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,22.98223981329615,0,,,,
2023-01-07,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,22.363936628750167,0,,,,
2023-01-07,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,21.678129469383244,0,,,,
2023-01-07,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,21.597195840913084,0,,,,
2023-01-07,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.437621988238096,1,赵六,机械部件,齿轮,切削液腐蚀
2023-01-07,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,21.295615992380046,1,张三,机械部件,刀具,碰撞
2023-01-07,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,21.439458795352916,0,,,,
2023-01-07,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,21.379391018884682,0,,,,
2023-01-07,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,23.083562638680885,0,,,,
2023-01-07,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,20.94090557686333,0,,,,
2023-01-07,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,22.822453543737495,0,,,,
2023-01-07,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,21.96613473647681,1,张三,电子部件,执行器,零件缺陷
2023-01-07,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,20.782546372528643,0,,,,
2023-01-07,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,20.981462538154233,0,,,,
2023-01-07,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,23.117676145144124,1,钱七,机械部件,机械手,老化
2023-01-07,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,22.712621975015214,0,,,,
2023-01-07,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,23.34051516134561,0,,,,
2023-01-07,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,23.340789846276472,1,张三,其他,电极,电弧烧蚀
2023-01-07,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,23.594037611765646,0,,,,
2023-01-07,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,22.994702016360037,0,,,,
2023-01-07,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,20.233886406311964,0,,,,
2023-01-07,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,20.76341330861402,0,,,,
2023-01-07,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,20.722798036103452,0,,,,
2023-01-07,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,22.05550339653297,0,,,,
2023-01-07,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,22.16275644536027,0,,,,
2023-01-07,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,22.638774263421105,0,,,,
2023-01-07,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,23.49033571973444,0,,,,
2023-01-07,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,21.15189019614405,0,,,,
2023-01-07,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,20.032871305985875,0,,,,
2023-01-07,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,21.58112075089784,1,钱七,其他,管路,老化
2023-01-07,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,22.304284084224673,0,,,,
2023-01-07,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,21.242321947195727,0,,,,
2023-01-07,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,23.269087007116777,0,,,,
2023-01-07,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,22.91815585966996,0,,,,
2023-01-07,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,21.286141782878445,1,王五,电子部件,线路板,老化
2023-01-07,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,22.6790950875078,0,,,,
2023-01-07,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,23.237163991336008,0,,,,
2023-01-07,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,21.533672295263216,0,,,,
2023-01-07,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,21.673292914042282,1,赵六,电子部件,执行器,碰撞
2023-01-07,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,21.29007423600433,1,李四,机械部件,传送带,供料不良
2023-01-07,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,21.744005773858834,0,,,,
2023-01-07,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,21.364215871836592,0,,,,
2023-01-08,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,20.143448951087684,0,,,,
2023-01-08,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,23.66346987706944,0,,,,
2023-01-08,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,20.354577194581545,0,,,,
2023-01-08,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,20.616049879422,0,,,,
2023-01-08,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,23.644708166185207,0,,,,
2023-01-08,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,22.570360222039508,0,,,,
2023-01-08,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,21.511286144207048,0,,,,
2023-01-08,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,21.577502068503815,0,,,,
2023-01-08,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,20.88358713878568,0,,,,
2023-01-08,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,23.272417988186522,0,,,,
2023-01-08,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,21.64784429870598,0,,,,
2023-01-08,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,22.44434748894656,0,,,,
2023-01-08,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,20.242039347052973,0,,,,
2023-01-08,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,21.19461578062751,0,,,,
2023-01-08,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,20.70203806506891,0,,,,
2023-01-08,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,22.18104658965078,0,,,,
2023-01-08,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,20.404072057608197,0,,,,
2023-01-08,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,21.839368821840726,0,,,,
2023-01-08,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,23.425906233971315,1,王五,机械部件,焊丝,老化
2023-01-08,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,23.671450130143665,0,,,,
2023-01-08,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,20.979632537285575,0,,,,
2023-01-08,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,21.24995513667773,0,,,,
2023-01-08,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.461630925193887,0,,,,
2023-01-08,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,22.355592204428085,0,,,,
2023-01-08,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,20.46876194590246,0,,,,
2023-01-08,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,23.982906922201888,0,,,,
2023-01-08,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,21.446778285628437,0,,,,
2023-01-08,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.743668836296163,0,,,,
2023-01-08,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,20.95099802485533,0,,,,
2023-01-08,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,21.3199224140079,0,,,,
2023-01-08,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,20.195954080479552,0,,,,
2023-01-08,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,21.827702759097633,0,,,,
2023-01-08,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.651454473213725,0,,,,
2023-01-08,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,20.2135242372599,0,,,,
2023-01-08,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,22.799774253292938,0,,,,
2023-01-08,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,20.03012545432082,0,,,,
2023-01-08,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,21.675282833218517,1,李四,电子部件,执行器,过载
2023-01-08,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,20.359667762746497,0,,,,
2023-01-08,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,23.577135887014112,0,,,,
2023-01-08,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,23.683419406844703,0,,,,
2023-01-08,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,21.876409652170274,0,,,,
2023-01-08,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,20.33504291849484,0,,,,
2023-01-08,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,20.922021964941266,0,,,,
2023-01-08,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,22.196278368771615,0,,,,
2023-01-08,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,21.59581046307497,1,李四,机械部件,机械手,供料不良
2023-01-09,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,20.220875846365214,0,,,,
2023-01-09,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,23.162827928846223,1,赵六,电子部件,电机,切削液腐蚀
2023-01-09,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,20.129394500170363,1,李四,机械部件,轴承,切削液腐蚀
2023-01-09,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,20.279256903248264,0,,,,
2023-01-09,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,20.345717587490014,0,,,,
2023-01-09,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,22.99507494231266,0,,,,
2023-01-09,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,22.924336112683775,1,赵六,机械部件,刀具,环境因素
2023-01-09,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,20.844217575480226,0,,,,
2023-01-09,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,23.029461296939505,0,,,,
2023-01-09,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,23.121850566403428,0,,,,
2023-01-09,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,20.354807409028957,0,,,,
2023-01-09,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,22.042516664749318,0,,,,
2023-01-09,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,20.887816295961827,1,张三,机械部件,传送带,磨损
2023-01-09,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,21.78589164936601,0,,,,
2023-01-09,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,21.65585513180799,0,,,,
2023-01-09,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,21.83727271271923,0,,,,
2023-01-09,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,22.509369683272887,0,,,,
2023-01-09,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,23.757867259043284,0,,,,
2023-01-09,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,21.550142917964884,1,钱七,机械部件,焊枪,过载
2023-01-09,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,20.70663774555584,0,,,,
2023-01-09,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,22.771582029582593,0,,,,
2023-01-09,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,21.289177515631067,0,,,,
2023-01-09,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,22.56198547983618,0,,,,
2023-01-09,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,20.60692231597684,0,,,,
2023-01-09,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,21.746467055123695,0,,,,
2023-01-09,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,22.318442182454113,0,,,,
2023-01-09,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,20.850848663903,0,,,,
2023-01-09,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.669290311091224,0,,,,
2023-01-09,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,22.412558502917534,0,,,,
2023-01-09,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,22.014837781454872,1,张三,传感器,传感器,溶剂腐蚀
2023-01-09,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,23.817900529613652,0,,,,
2023-01-09,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,20.638148016913117,0,,,,
2023-01-09,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,22.767046687059565,0,,,,
2023-01-09,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,22.587311889546978,0,,,,
2023-01-09,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,22.624780063545224,0,,,,
2023-01-09,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,21.29261397394003,0,,,,
2023-01-09,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,20.6962875607476,0,,,,
2023-01-09,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,20.08334248358422,0,,,,
2023-01-09,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,21.193225550556804,1,王五,电子部件,执行器,供料不良
2023-01-09,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,21.403074244580708,0,,,,
2023-01-09,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,23.588710114149215,0,,,,
2023-01-09,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,21.81463671433444,0,,,,
2023-01-09,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,20.12742233845076,0,,,,
2023-01-09,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,21.44825679804557,0,,,,
2023-01-09,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,20.010481586779356,0,,,,
2023-01-10,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,21.3089646791271,0,,,,
2023-01-10,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,23.450879487449555,0,,,,
2023-01-10,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,22.128938219204706,0,,,,
2023-01-10,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,22.22145867431714,0,,,,
2023-01-10,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,23.796336256441414,0,,,,
2023-01-10,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,22.963477446266047,0,,,,
2023-01-10,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,21.696081948421433,1,张三,机械部件,齿轮,磨损
2023-01-10,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.49777298810273,0,,,,
2023-01-10,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,21.31640573905361,0,,,,
2023-01-10,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,20.6608614621886,0,,,,
2023-01-10,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,21.666128690374947,0,,,,
2023-01-10,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,23.533164176964043,0,,,,
2023-01-10,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,23.013863330903266,0,,,,
2023-01-10,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,21.815041363105728,0,,,,
2023-01-10,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,23.071099776908838,0,,,,
2023-01-10,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,22.839337529041202,0,,,,
