date,workshop,production_line,product_type,production_equipment,production_equipment_name,production_quantity,good_quantity
2023-01-07,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,497,443
2023-01-07,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,563,538
2023-01-07,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,542,407
2023-01-07,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,404,296
2023-01-07,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,796,769
2023-01-07,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,455,312
2023-01-07,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,796,737
2023-01-07,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,423,390
2023-01-07,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,456,375
2023-01-07,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,767,741
2023-01-07,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,540,516
2023-01-08,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,611,529
2023-01-08,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,454,400
2023-01-08,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,595,482
2023-01-08,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,582,553
2023-01-08,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,613,539
2023-01-08,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,766,646
2023-01-08,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,779,665
2023-01-08,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,753,681
2023-01-08,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,452,441
2023-01-08,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,401,305
2023-01-08,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,701,610
2023-01-08,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,688,548
2023-01-08,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,709,575
2023-01-08,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,413,397
2023-01-08,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,673,583
2023-01-08,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,511,391
2023-01-08,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,581,459
2023-01-08,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,450,437
2023-01-08,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,791,675
2023-01-08,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,462,383
2023-01-08,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,408,301
2023-01-08,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,781,701
2023-01-08,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,701,614
2023-01-08,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,664,646
2023-01-08,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,430,333
2023-01-08,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,694,655
2023-01-08,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,609,486
2023-01-08,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,535,481
2023-01-08,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,759,632
2023-01-08,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,479,420
2023-01-08,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,671,523
2023-01-08,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,595,460
2023-01-08,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,740,590
2023-01-08,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,668,528
2023-01-08,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,611,515
2023-01-08,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,408,329
2023-01-08,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,698,561
2023-01-08,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,441,373
2023-01-08,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,531,481
2023-01-08,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,422,314
2023-01-08,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,733,696
2023-01-08,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,463,367
2023-01-08,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,682,575
2023-01-08,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,426,359
2023-01-08,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,583,509
2023-01-09,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,499,365
2023-01-09,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,748,615
2023-01-09,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,715,637
2023-01-09,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,545,522
2023-01-09,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,439,377
2023-01-09,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,797,757
2023-01-09,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,446,440
2023-01-09,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,440,440
2023-01-09,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,534,420
2023-01-09,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,626,478
2023-01-09,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,447,422
2023-01-09,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,486,431
2023-01-09,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,517,442
2023-01-09,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,683,635
2023-01-09,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,736,701
2023-01-09,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,656,619
2023-01-09,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,612,482
2023-01-09,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,520,503
2023-01-09,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,743,642
2023-01-09,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,595,577
2023-01-09,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,469,435
2023-01-09,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,554,436
2023-01-09,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,511,394
2023-01-09,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,407,369
2023-01-09,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,575,465
2023-01-09,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,597,561
2023-01-09,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,616,480
2023-01-09,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,777,647
2023-01-09,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,739,613
2023-01-09,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,714,642
2023-01-09,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,638,592
2023-01-09,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,735,731
2023-01-09,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,613,602
2023-01-09,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,677,662
2023-01-09,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,445,397
2023-01-09,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,779,767
2023-01-09,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,438,412
2023-01-09,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,746,659
2023-01-09,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,632,505
2023-01-09,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,664,643
2023-01-09,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,667,660
2023-01-09,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,433,301
2023-01-09,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,514,461
2023-01-09,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,432,396
2023-01-09,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,765,719
2023-01-10,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,794,755
2023-01-10,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,774,647
2023-01-10,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,614,558
2023-01-10,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,457,422
2023-01-10,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,613,611
2023-01-10,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,793,781
2023-01-10,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,461,339
2023-01-10,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,580,557
2023-01-10,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,743,683
2023-01-10,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,581,563
2023-01-10,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,782,655
2023-01-10,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,676,609
2023-01-10,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,741,648
2023-01-10,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,526,469
2023-01-10,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,716,638
2023-01-10,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,646,554
2023-01-10,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,400,336
2023-01-10,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,585,446
2023-01-10,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,616,592
2023-01-10,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,581,564
2023-01-10,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,788,659
2023-01-10,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,703,560
2023-01-10,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,644,526
2023-01-10,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,440,335
2023-01-10,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,433,420
2023-01-10,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,545,523
2023-01-10,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,526,451
2023-01-10,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,754,706
2023-01-10,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,707,684
2023-01-10,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,410,330
2023-01-10,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,539,463
2023-01-10,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,764,645
2023-01-10,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,463,455
2023-01-10,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,642,574
2023-01-10,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,405,383
2023-01-10,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,664,612
2023-01-10,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,650,503
2023-01-10,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,616,584
2023-01-10,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,785,710
2023-01-10,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,416,362
2023-01-10,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,767,651
2023-01-10,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,749,636
2023-01-10,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,762,740
2023-01-10,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,570,531
2023-01-10,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,584,552
2023-01-11,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,643,513
2023-01-11,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,704,601
2023-01-11,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,567,517
2023-01-11,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,575,479
2023-01-11,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,434,339
2023-01-11,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,788,652
2023-01-11,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,406,312
2023-01-11,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,780,652
2023-01-11,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,448,306
2023-01-11,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,599,501
2023-01-11,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,784,693
2023-01-11,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,562,538
2023-01-11,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,638,562
2023-01-11,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,737,696
2023-01-11,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,609,516
2023-01-11,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,562,514
2023-01-11,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,585,537
2023-01-11,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,576,502
2023-01-11,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,796,686
2023-01-11,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,702,690
2023-01-11,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,430,419
2023-01-11,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,708,654
2023-01-11,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,484,350
2023-01-11,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,740,634
2023-01-11,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,564,418
2023-01-11,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,796,707
2023-01-11,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,584,484
2023-01-11,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,555,422
2023-01-11,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,561,545
2023-01-11,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,528,528
2023-01-11,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,576,540
2023-01-11,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,482,386
2023-01-11,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,589,463
2023-01-11,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,769,703
2023-01-11,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,553,537
2023-01-11,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,552,478
2023-01-11,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,474,461
2023-01-11,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,551,523
2023-01-11,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,542,428
2023-01-11,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,430,426
2023-01-11,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,474,376
2023-01-11,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,516,398
2023-01-11,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,785,648
2023-01-11,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,694,636
2023-01-11,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,653,577
2023-01-12,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,677,628
2023-01-12,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,738,669
2023-01-12,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,599,547
2023-01-12,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,799,683
2023-01-12,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,688,681
2023-01-12,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,541,474
2023-01-12,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,723,680
2023-01-12,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,500,394
2023-01-12,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,426,352
2023-01-12,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,469,392
2023-01-12,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,798,797
2023-01-12,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,466,466
2023-01-12,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,585,443
2023-01-12,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,594,556
2023-01-12,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,648,512
2023-01-12,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,500,442
2023-01-12,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,402,320
2023-01-12,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,699,666
2023-01-12,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,630,621
2023-01-12,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,678,535
2023-01-12,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,571,464
2023-01-12,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,786,721
2023-01-12,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,527,422
2023-01-12,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,577,545
2023-01-12,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,618,563
2023-01-12,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,670,601
2023-01-12,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,518,444
2023-01-12,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,730,653
2023-01-12,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,410,368
2023-01-12,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,776,685
2023-01-12,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,527,511
