data_id,market_type,power_type,transaction_type,transaction_method,transaction_area,data_time,time_order,price_value,elec_value,data_source,create_time,update_time
172,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2024-01-08,4,224.16,332.19,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
173,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-01-08,5,490.89,767.41,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
174,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2024-01-08,6,768.5,483.39,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
175,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-01-08,7,201.5,742.76,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
176,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2024-01-08,8,417.15,926.28,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
177,非全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-01-08,9,544.98,619.84,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
178,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-01-08,10,576.58,137.24,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
179,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2024-01-08,11,767.78,946.66,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
180,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-01-08,12,788.27,264.01,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
181,全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-01-08,13,697.19,407.54,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
182,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-01-08,14,232.09,429.34,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
183,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-01-08,15,540.36,411.18,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
184,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-01-08,16,582.46,644.06,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
185,非全量入市,绿电电量,电网代理购电,滚动撮合,省间交易,2024-01-08,17,609.02,303.29,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
186,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-01-08,18,233.31,232.34,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
187,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-01-08,19,669.41,964.12,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
188,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-01-08,20,696.14,797.6,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
189,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-01-08,21,321.94,262.79,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
190,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-01-08,22,517.94,360.13,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
191,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-01-08,23,429.46,726.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
192,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-01-08,24,646.88,505.93,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
193,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-01-09,1,684.73,253.43,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
194,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-01-09,2,489.11,653.95,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
195,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-01-09,3,646.08,767.38,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
196,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2024-01-09,4,314.82,547.42,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
197,全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-01-09,5,402.19,570.67,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
198,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-01-09,6,309.19,448.5,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
199,全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-01-09,7,346.07,563.61,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
200,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-01-09,8,441.49,773.44,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
201,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-01-09,9,336.56,695.33,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
202,全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-01-09,10,497.18,258.78,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
203,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-01-09,11,674.82,736.65,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
204,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-01-09,12,521.6,845.86,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
205,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2024-01-09,13,474.72,858.36,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
206,非全量入市,常规电量,中长期,月内集中竞价,省间交易,2024-01-09,14,415.18,495.34,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
207,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-01-09,15,340.95,525.27,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
208,全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-01-09,16,614.67,524.7,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
209,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-01-09,17,364.35,860.53,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
210,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-01-09,18,318.28,391.93,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
211,非全量入市,绿电电量,电网代理购电,滚动撮合,省间交易,2024-01-09,19,722.88,729.2,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
212,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2024-01-09,20,247.44,233.77,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
213,非全量入市,绿电电量,中长期,滚动撮合,省间交易,2024-01-09,21,708.48,162.18,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
214,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-01-09,22,480.05,407.74,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
215,全量入市,常规电量,中长期,挂牌交易,省内交易,2024-01-09,23,654.55,223.75,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
216,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-01-09,24,683.17,702.38,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
217,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-01-10,1,242.98,708.05,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
218,非全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-01-10,2,782.56,817.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
219,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-01-10,3,243.89,443.9,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
220,全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-01-10,4,502.78,712.25,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
221,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2024-01-10,5,706.64,599.53,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
222,全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2024-01-10,6,550.41,261.32,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
223,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-01-10,7,662.82,658.29,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
224,非全量入市,绿电电量,中长期,滚动撮合,省间交易,2024-01-10,8,668.08,335.64,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
225,全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2024-01-10,9,768.93,485.12,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
226,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-01-10,10,218.69,375.0,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
227,非全量入市,常规电量,中长期,挂牌交易,省内交易,2024-01-10,11,262.82,872.87,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
228,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-01-10,12,511.98,717.11,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
229,全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-01-10,13,358.28,905.98,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
230,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-01-10,14,442.92,770.53,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
231,非全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-01-10,15,329.2,268.37,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
232,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-01-10,16,255.78,212.66,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
233,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-01-10,17,639.8,114.87,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
234,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2024-01-10,18,285.37,891.81,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
235,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-01-10,19,309.15,422.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
236,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-01-10,20,358.35,721.59,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
237,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-01-10,21,571.95,488.41,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
238,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-01-10,22,271.92,934.18,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
239,非全量入市,常规电量,中长期,滚动撮合,省内交易,2024-01-10,23,200.89,128.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
240,非全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-01-10,24,335.36,520.52,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
241,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-01-11,1,506.33,497.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
242,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-01-11,2,657.97,383.61,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
243,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-01-11,3,337.89,628.18,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
244,非全量入市,常规电量,中长期,月内集中竞价,省间交易,2024-01-11,4,589.34,424.65,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
245,非全量入市,常规电量,中长期,滚动撮合,省内交易,2024-01-11,5,230.53,646.44,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
246,非全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-01-11,6,573.12,475.4,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
247,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-01-11,7,406.39,752.18,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
248,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-01-11,8,288.23,599.06,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
249,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-01-11,9,273.65,146.87,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
250,非全量入市,常规电量,中长期,挂牌交易,省间交易,2024-01-11,10,659.84,319.63,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
251,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-01-11,11,771.09,577.45,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
252,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2024-01-11,12,484.42,278.48,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
253,非全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-01-11,13,410.54,791.19,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
254,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2024-01-11,14,301.21,928.6,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
255,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-01-11,15,343.79,981.02,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
256,非全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-01-11,16,358.5,904.21,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
257,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-01-11,17,710.72,782.38,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
258,非全量入市,常规电量,中长期,滚动撮合,省内交易,2024-01-11,18,441.54,360.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
259,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-01-11,19,234.18,412.68,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
260,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-01-11,20,546.93,974.4,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
261,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-01-11,21,517.39,393.16,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
262,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-01-11,22,465.96,326.18,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
263,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2024-01-11,23,631.29,186.76,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
264,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-01-11,24,205.41,561.31,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
265,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-01-12,1,535.9,928.32,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
266,全量入市,常规电量,中长期,挂牌交易,省间交易,2024-01-12,2,448.45,471.53,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
267,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-01-12,3,629.73,614.61,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
268,全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-01-12,4,233.07,420.86,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
269,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-01-12,5,386.13,656.64,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
270,全量入市,常规电量,中长期,挂牌交易,省间交易,2024-01-12,6,474.53,258.56,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
271,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-01-12,7,337.69,686.83,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
272,全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-01-12,8,304.96,635.27,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
273,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-01-12,9,218.78,267.86,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
274,全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-01-12,10,632.64,160.91,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
275,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2024-01-12,11,595.15,266.01,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
276,非全量入市,常规电量,中长期,挂牌交易,省内交易,2024-01-12,12,619.62,845.19,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
277,非全量入市,常规电量,中长期,滚动撮合,省内交易,2024-01-12,13,353.48,280.5,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
278,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-01-12,14,719.35,528.26,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
279,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-01-12,15,427.41,242.11,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
280,全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-01-12,16,334.91,633.47,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
281,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-01-12,17,521.49,917.46,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
